payment_id,order_id,payment_date,payment_method,payment_status,payment_amount
PAY724774,ORD524774,2025-05-08 08:22:00,Buy Now Pay Later,Failed,289.25
PAY724775,ORD524775,2025-05-08 10:39:00,Buy Now Pay Later,Success,202.38
PAY724776,ORD524776,2025-05-08 09:23:00,PayPal,Failed,79.75
PAY724777,ORD524777,2025-05-08 09:33:00,Debit Card,Success,308.09
PAY724778,ORD524778,2025-05-08 13:51:00,Credit Card,Success,129.81
PAY724779,ORD524779,2025-05-08 14:31:00,Credit Card,Failed,464.08
PAY724780,ORD524780,2025-05-08 13:38:00,Debit Card,Success,181.08
PAY724781,ORD524781,2025-05-08 20:24:00,PayPal,Success,507.44
PAY724782,ORD524782,2025-05-08 18:44:00,Credit Card,Success,130.19
PAY724783,ORD524783,2025-05-08 19:34:00,Credit Card,Success,531.65
PAY724784,ORD524784,2025-05-08 20:08:00,Credit Card,Refunded,85.0
PAY724785,ORD524785,2025-05-08 19:20:00,Credit Card,Failed,114.39
PAY724786,ORD524786,2025-05-08 19:48:00,Buy Now Pay Later,Success,33.33
PAY724787,ORD524787,2025-05-09 02:33:00,Credit Card,Success,360.3
PAY724788,ORD524788,2025-05-09 04:14:00,Buy Now Pay Later,Success,89.0
PAY724789,ORD524789,2025-05-09 04:03:00,Debit Card,Success,237.18
PAY724790,ORD524790,2025-05-09 02:57:00,Credit Card,Success,60.02
PAY724791,ORD524791,2025-05-09 06:58:00,Debit Card,Success,185.55
PAY724792,ORD524792,2025-05-09 09:26:00,Credit Card,Success,120.57
PAY724793,ORD524793,2025-05-09 04:56:00,Debit Card,Success,662.75
PAY724794,ORD524794,2025-05-09 05:15:00,PayPal,Success,86.31
PAY724795,ORD524795,2025-05-09 10:59:00,Debit Card,Success,191.12
PAY724796,ORD524796,2025-05-09 10:08:00,Debit Card,Refunded,37.06
PAY724797,ORD524797,2025-05-09 12:19:00,Buy Now Pay Later,Success,60.63
PAY724798,ORD524798,2025-05-09 07:21:00,Debit Card,Success,462.39
PAY724799,ORD524799,2025-05-09 12:34:00,Credit Card,Success,86.17
PAY724800,ORD524800,2025-05-09 10:27:00,Buy Now Pay Later,Refunded,527.04
PAY724801,ORD524801,2025-05-09 11:18:00,Credit Card,Refunded,87.92
PAY724802,ORD524802,2025-05-09 13:58:00,Credit Card,Success,178.0
PAY724803,ORD524803,2025-05-09 19:07:00,Credit Card,Success,331.16
PAY724804,ORD524804,2025-05-09 17:51:00,Debit Card,Success,259.85
PAY724805,ORD524805,2025-05-09 22:05:00,Credit Card,Success,40.38
PAY724806,ORD524806,2025-05-09 18:17:00,Debit Card,Success,242.2
PAY724807,ORD524807,2025-05-09 19:36:00,Credit Card,Success,60.63
PAY724808,ORD524808,2025-05-09 21:44:00,PayPal,Failed,94.83
PAY724809,ORD524809,2025-05-09 21:11:00,PayPal,Success,483.56
PAY724810,ORD524810,2025-05-09 22:45:00,PayPal,Success,942.56
PAY724811,ORD524811,2025-05-10 01:24:00,Credit Card,Failed,110.92
PAY724812,ORD524812,2025-05-10 02:42:00,Credit Card,Success,228.16
PAY724813,ORD524813,2025-05-09 22:46:00,Credit Card,Success,87.92
PAY724814,ORD524814,2025-05-10 02:09:00,Buy Now Pay Later,Refunded,178.0
PAY724815,ORD524815,2025-05-10 04:24:00,Credit Card,Success,150.9
PAY724816,ORD524816,2025-05-10 03:24:00,Credit Card,Success,129.55
PAY724817,ORD524817,2025-05-10 01:41:00,Credit Card,Success,392.61
PAY724818,ORD524818,2025-05-10 02:10:00,Buy Now Pay Later,Success,84.99
PAY724819,ORD524819,2025-05-10 05:12:00,Buy Now Pay Later,Success,52.1
PAY724820,ORD524820,2025-05-10 01:24:00,Credit Card,Success,18.78
PAY724821,ORD524821,2025-05-10 02:38:00,Debit Card,Success,104.1
PAY724822,ORD524822,2025-05-10 04:59:00,Credit Card,Failed,136.61
PAY724823,ORD524823,2025-05-10 07:51:00,Credit Card,Success,26.44
PAY724824,ORD524824,2025-05-10 07:02:00,PayPal,Success,24.29
PAY724825,ORD524825,2025-05-10 09:03:00,Credit Card,Success,13.49
PAY724826,ORD524826,2025-05-10 07:42:00,Debit Card,Success,128.51
PAY724827,ORD524827,2025-05-10 12:47:00,Credit Card,Success,192.13
PAY724828,ORD524828,2025-05-10 09:52:00,Credit Card,Success,235.6
PAY724829,ORD524829,2025-05-10 10:52:00,Gift Card,Success,477.14
PAY724830,ORD524830,2025-05-10 10:10:00,Credit Card,Success,226.87
PAY724831,ORD524831,2025-05-10 11:05:00,PayPal,Success,50.87
PAY724832,ORD524832,2025-05-10 11:19:00,Debit Card,Success,195.71
PAY724833,ORD524833,2025-05-10 15:23:00,PayPal,Success,200.22
PAY724834,ORD524834,2025-05-10 11:29:00,Buy Now Pay Later,Failed,52.05
PAY724835,ORD524835,2025-05-10 15:51:00,PayPal,Success,162.79
PAY724836,ORD524836,2025-05-10 16:12:00,PayPal,Success,111.1
PAY724837,ORD524837,2025-05-10 14:59:00,Credit Card,Refunded,70.97
PAY724838,ORD524838,2025-05-10 19:00:00,Credit Card,Refunded,298.93
PAY724839,ORD524839,2025-05-10 15:27:00,Credit Card,Success,597.12
PAY724840,ORD524840,2025-05-10 15:40:00,Credit Card,Success,11.68
PAY724841,ORD524841,2025-05-10 18:33:00,Credit Card,Success,373.59
PAY724842,ORD524842,2025-05-10 22:39:00,Debit Card,Success,166.35
PAY724843,ORD524843,2025-05-10 20:48:00,Credit Card,Success,88.95
PAY724844,ORD524844,2025-05-11 00:54:00,Credit Card,Success,138.63
PAY724845,ORD524845,2025-05-11 02:58:00,Credit Card,Success,421.93
PAY724846,ORD524846,2025-05-10 23:07:00,Credit Card,Success,349.34
PAY724847,ORD524847,2025-05-11 02:37:00,Credit Card,Success,236.03
PAY724848,ORD524848,2025-05-11 04:09:00,Credit Card,Refunded,57.41
PAY724849,ORD524849,2025-05-11 01:27:00,PayPal,Success,66.51
PAY724850,ORD524850,2025-05-11 02:28:00,Debit Card,Success,120.84
PAY724851,ORD524851,2025-05-11 03:41:00,PayPal,Success,154.09
PAY724852,ORD524852,2025-05-11 07:28:00,Debit Card,Success,189.36
PAY724853,ORD524853,2025-05-11 07:23:00,Credit Card,Success,73.6
PAY724854,ORD524854,2025-05-11 06:46:00,PayPal,Success,49.53
PAY724855,ORD524855,2025-05-11 04:53:00,PayPal,Success,301.02
PAY724856,ORD524856,2025-05-11 11:10:00,PayPal,Refunded,62.9
PAY724857,ORD524857,2025-05-11 10:36:00,Credit Card,Success,233.07
PAY724858,ORD524858,2025-05-11 10:14:00,Debit Card,Success,337.87
PAY724859,ORD524859,2025-05-11 13:50:00,Credit Card,Success,17.19
PAY724860,ORD524860,2025-05-11 11:14:00,Credit Card,Success,351.99
PAY724861,ORD524861,2025-05-11 10:26:00,Credit Card,Success,132.2
PAY724862,ORD524862,2025-05-11 15:14:00,PayPal,Success,99.38
PAY724863,ORD524863,2025-05-11 20:42:00,Gift Card,Success,121.59
PAY724864,ORD524864,2025-05-11 19:12:00,PayPal,Success,142.79
PAY724865,ORD524865,2025-05-11 23:22:00,Credit Card,Success,48.36
PAY724866,ORD524866,2025-05-11 18:28:00,Credit Card,Success,150.99
PAY724867,ORD524867,2025-05-11 21:49:00,Credit Card,Success,207.03
PAY724868,ORD524868,2025-05-11 20:41:00,Credit Card,Success,71.81
PAY724869,ORD524869,2025-05-12 00:51:00,PayPal,Refunded,162.03
PAY724870,ORD524870,2025-05-11 22:51:00,Credit Card,Success,295.24
PAY724871,ORD524871,2025-05-11 22:09:00,Credit Card,Refunded,273.87
PAY724872,ORD524872,2025-05-12 02:40:00,PayPal,Success,60.17
PAY724873,ORD524873,2025-05-12 00:08:00,Credit Card,Success,427.5
PAY724874,ORD524874,2025-05-12 01:38:00,Unknown,Success,864.82
PAY724875,ORD524875,2025-05-12 04:31:00,Credit Card,Success,134.84
PAY724876,ORD524876,2025-05-12 06:13:00,Debit Card,Success,128.64
PAY724877,ORD524877,2025-05-12 11:52:00,Credit Card,Success,39.06
PAY724878,ORD524878,2025-05-12 10:53:00,Unknown,Success,463.55
PAY724879,ORD524879,2025-05-12 10:02:00,Credit Card,Success,150.9
PAY724880,ORD524880,2025-05-12 08:33:00,Credit Card,Failed,48.5
PAY724881,ORD524881,2025-05-12 09:21:00,Debit Card,Success,494.14
PAY724882,ORD524882,2025-05-12 15:07:00,Gift Card,Success,213.13
PAY724883,ORD524883,2025-05-12 11:25:00,Debit Card,Success,201.82
PAY724884,ORD524884,2025-05-12 15:14:00,PayPal,Success,466.75
PAY724885,ORD524885,2025-05-12 12:52:00,Gift Card,Success,402.17
PAY724886,ORD524886,2025-05-12 15:02:00,Credit Card,Success,597.48
PAY724887,ORD524887,2025-05-12 17:05:00,Credit Card,Success,207.51
PAY724888,ORD524888,2025-05-12 18:12:00,Buy Now Pay Later,Success,265.88
PAY724889,ORD524889,2025-05-12 14:15:00,Credit Card,Success,43.2
PAY724890,ORD524890,2025-05-12 15:45:00,Debit Card,Success,126.84
PAY724891,ORD524891,2025-05-12 17:21:00,PayPal,Success,154.83
PAY724892,ORD524892,2025-05-12 18:42:00,Debit Card,Success,64.71
PAY724893,ORD524893,2025-05-12 17:36:00,Gift Card,Success,253.12
PAY724894,ORD524894,2025-05-12 20:39:00,Credit Card,Success,192.91
PAY724895,ORD524895,2025-05-12 20:13:00,Debit Card,Success,246.65
PAY724896,ORD524896,2025-05-12 19:10:00,PayPal,Success,111.19
PAY724897,ORD524897,2025-05-13 02:35:00,Credit Card,Success,29.64
PAY724898,ORD524898,2025-05-13 03:31:00,Credit Card,Success,102.89
PAY724899,ORD524899,2025-05-13 00:14:00,PayPal,Success,267.72
PAY724900,ORD524900,2025-05-13 07:11:00,Buy Now Pay Later,Success,166.97
PAY724901,ORD524901,2025-05-13 03:30:00,Credit Card,Success,207.51
PAY724902,ORD524902,2025-05-13 04:13:00,Credit Card,Success,762.4
PAY724903,ORD524903,2025-05-13 06:28:00,Buy Now Pay Later,Success,506.15
PAY724904,ORD524904,2025-05-13 05:30:00,Debit Card,Failed,130.28
PAY724905,ORD524905,2025-05-13 09:32:00,Credit Card,Success,408.88
PAY724906,ORD524906,2025-05-13 07:02:00,Credit Card,Success,89.0
PAY724907,ORD524907,2025-05-13 10:03:00,Credit Card,Success,132.2
PAY724908,ORD524908,2025-05-13 08:27:00,Unknown,Success,130.28
PAY724909,ORD524909,2025-05-13 07:47:00,Buy Now Pay Later,Success,48.34
PAY724910,ORD524910,2025-05-13 12:48:00,Debit Card,Success,25.21
PAY724911,ORD524911,2025-05-13 09:10:00,PayPal,Success,207.49
PAY724912,ORD524912,2025-05-13 13:11:00,Gift Card,Success,224.52
PAY724913,ORD524913,2025-05-13 14:44:00,Credit Card,Refunded,20.03
PAY724914,ORD524914,2025-05-13 11:21:00,Debit Card,Success,160.91
PAY724915,ORD524915,2025-05-13 17:04:00,Credit Card,Success,706.5
PAY724916,ORD524916,2025-05-13 15:26:00,Credit Card,Failed,55.44
PAY724917,ORD524917,2025-05-13 16:00:00,Credit Card,Success,244.92
PAY724918,ORD524918,2025-05-13 16:25:00,PayPal,Success,315.74
PAY724919,ORD524919,2025-05-13 17:35:00,Credit Card,Success,53.13
PAY724920,ORD524920,2025-05-13 19:17:00,PayPal,Success,0.0
PAY724921,ORD524921,2025-05-13 17:46:00,Buy Now Pay Later,Success,767.01
PAY724922,ORD524922,2025-05-13 21:49:00,PayPal,Refunded,36.73
PAY724923,ORD524923,2025-05-13 21:18:00,Credit Card,Failed,287.03
PAY724924,ORD524924,2025-05-13 21:16:00,Credit Card,Success,350.06
PAY724925,ORD524925,2025-05-14 00:03:00,Gift Card,Refunded,50.09
PAY724926,ORD524926,2025-05-13 19:09:00,PayPal,Success,446.15
PAY724927,ORD524927,2025-05-13 22:22:00,Buy Now Pay Later,Success,79.75
PAY724928,ORD524928,2025-05-13 23:23:00,Debit Card,Success,75.85
PAY724929,ORD524929,2025-05-14 01:00:00,Credit Card,Success,132.2
PAY724930,ORD524930,2025-05-14 00:38:00,Debit Card,Success,133.82
PAY724931,ORD524931,2025-05-14 06:10:00,Credit Card,Success,547.74
PAY724932,ORD524932,2025-05-14 05:26:00,Credit Card,Success,51.44
PAY724933,ORD524933,2025-05-14 03:33:00,PayPal,Success,88.29
PAY724934,ORD524934,2025-05-14 02:16:00,Credit Card,Success,570.64
PAY724935,ORD524935,2025-05-14 04:40:00,Credit Card,Refunded,419.86
PAY724936,ORD524936,2025-05-14 05:54:00,Debit Card,Success,150.9
PAY724937,ORD524937,2025-05-14 10:08:00,Credit Card,Success,97.36
PAY724938,ORD524938,2025-05-14 08:17:00,Credit Card,Success,338.61
PAY724939,ORD524939,2025-05-14 08:00:00,Debit Card,Success,36.25
PAY724940,ORD524940,2025-05-14 08:34:00,Debit Card,Success,86.17
PAY724941,ORD524941,2025-05-14 12:27:00,Debit Card,Success,166.99
PAY724942,ORD524942,2025-05-14 11:58:00,Credit Card,Success,66.91
PAY724943,ORD524943,2025-05-14 09:12:00,Credit Card,Success,77.67
PAY724944,ORD524944,2025-05-14 14:53:00,Credit Card,Success,89.0
PAY724945,ORD524945,2025-05-14 13:13:00,Credit Card,Success,66.91
PAY724946,ORD524946,2025-05-14 11:07:00,Credit Card,Success,132.2
PAY724947,ORD524947,2025-05-14 16:38:00,Credit Card,Success,196.91
PAY724948,ORD524948,2025-05-14 13:00:00,Credit Card,Success,187.91
PAY724949,ORD524949,2025-05-14 14:44:00,Buy Now Pay Later,Failed,110.57
PAY724950,ORD524950,2025-05-14 14:58:00,Credit Card,Success,48.81
PAY724951,ORD524951,2025-05-14 13:31:00,Credit Card,Refunded,170.46
PAY724952,ORD524952,2025-05-14 15:43:00,Credit Card,Success,111.0
PAY724953,ORD524953,2025-05-14 14:00:00,Credit Card,Success,89.0
PAY724954,ORD524954,2025-05-14 18:03:00,Debit Card,Success,481.56
PAY724955,ORD524955,2025-05-14 16:10:00,Debit Card,Success,212.9
PAY724956,ORD524956,2025-05-14 22:26:00,Credit Card,Success,80.48
PAY724957,ORD524957,2025-05-14 23:07:00,Buy Now Pay Later,Success,20.53
PAY724958,ORD524958,2025-05-14 23:07:00,PayPal,Success,829.79
PAY724959,ORD524959,2025-05-14 21:41:00,Debit Card,Refunded,306.71
PAY724960,ORD524960,2025-05-14 21:14:00,PayPal,Failed,256.54
PAY724961,ORD524961,2025-05-14 23:55:00,Buy Now Pay Later,Refunded,155.91
PAY724962,ORD524962,2025-05-15 00:27:00,PayPal,Success,150.9
PAY724963,ORD524963,2025-05-15 02:59:00,Credit Card,Success,199.75
PAY724964,ORD524964,2025-05-15 05:20:00,PayPal,Success,155.34
PAY724965,ORD524965,2025-05-15 07:43:00,Debit Card,Success,30.86
PAY724966,ORD524966,2025-05-15 03:04:00,Debit Card,Success,209.65
PAY724967,ORD524967,2025-05-15 08:01:00,Credit Card,Success,56.65
PAY724968,ORD524968,2025-05-15 07:13:00,PayPal,Refunded,86.17
PAY724969,ORD524969,2025-05-15 06:53:00,Debit Card,Failed,170.05
PAY724970,ORD524970,2025-05-15 09:56:00,Credit Card,Success,121.96
PAY724971,ORD524971,2025-05-15 07:07:00,Credit Card,Success,48.76
PAY724972,ORD524972,2025-05-15 13:28:00,Unknown,Success,138.63
PAY724973,ORD524973,2025-05-15 12:18:00,Credit Card,Success,324.5
PAY724974,ORD524974,2025-05-15 15:13:00,Credit Card,Success,466.71
PAY724975,ORD524975,2025-05-15 13:25:00,PayPal,Success,170.93
PAY724976,ORD524976,2025-05-15 14:47:00,Credit Card,Success,179.69
PAY724977,ORD524977,2025-05-15 17:27:00,Credit Card,Success,49.79
PAY724978,ORD524978,2025-05-15 17:27:00,Credit Card,Success,58.14
PAY724979,ORD524979,2025-05-15 20:29:00,Credit Card,Success,66.51
PAY724980,ORD524980,2025-05-15 22:30:00,PayPal,Success,117.17
PAY724981,ORD524981,2025-05-15 20:59:00,Debit Card,Success,609.82
PAY724982,ORD524982,2025-05-15 23:14:00,Debit Card,Refunded,185.55
PAY724983,ORD524983,2025-05-15 22:53:00,Gift Card,Success,192.38
PAY724984,ORD524984,2025-05-16 02:58:00,Buy Now Pay Later,Success,68.94
PAY724985,ORD524985,2025-05-16 06:36:00,Buy Now Pay Later,Success,125.21
PAY724986,ORD524986,2025-05-16 06:46:00,PayPal,Success,117.42
PAY724987,ORD524987,2025-05-16 06:38:00,Credit Card,Failed,93.02
PAY724988,ORD524988,2025-05-16 08:40:00,Debit Card,Failed,83.54
PAY724989,ORD524989,2025-05-16 09:35:00,PayPal,Success,373.44
PAY724990,ORD524990,2025-05-16 10:47:00,Debit Card,Success,274.14
PAY724991,ORD524991,2025-05-16 09:27:00,Credit Card,Success,29.78
PAY724992,ORD524992,2025-05-16 08:45:00,Credit Card,Failed,23.93
PAY724993,ORD524993,2025-05-16 16:32:00,PayPal,Refunded,212.95
PAY724994,ORD524994,2025-05-16 11:52:00,PayPal,Success,33.01
PAY724995,ORD524995,2025-05-16 16:50:00,Credit Card,Success,222.05
PAY724996,ORD524996,2025-05-16 14:07:00,Credit Card,Success,214.85
PAY724997,ORD524997,2025-05-16 14:47:00,Credit Card,Success,134.46
PAY724998,ORD524998,2025-05-16 20:41:00,Debit Card,Refunded,212.9
PAY724999,ORD524999,2025-05-16 19:53:00,PayPal,Success,18.73
PAY725000,ORD525000,2025-05-16 16:00:00,Buy Now Pay Later,Success,218.66
PAY725001,ORD525001,2025-05-16 18:52:00,Credit Card,Success,223.96
PAY725002,ORD525002,2025-05-16 21:45:00,Credit Card,Failed,179.94
PAY725003,ORD525003,2025-05-16 22:32:00,Debit Card,Success,146.06
PAY725004,ORD525004,2025-05-16 20:54:00,Buy Now Pay Later,Success,185.55
PAY725005,ORD525005,2025-05-16 22:44:00,Credit Card,Failed,109.82
PAY725006,ORD525006,2025-05-16 21:24:00,PayPal,Success,724.94
PAY725007,ORD525007,2025-05-17 01:47:00,PayPal,Success,183.8
PAY725008,ORD525008,2025-05-17 04:13:00,Credit Card,Success,301.95
PAY725009,ORD525009,2025-05-17 04:32:00,Credit Card,Success,254.48
PAY725010,ORD525010,2025-05-17 01:11:00,Debit Card,Success,348.03
PAY725011,ORD525011,2025-05-17 07:09:00,PayPal,Success,27.81
PAY725012,ORD525012,2025-05-17 06:32:00,Buy Now Pay Later,Success,301.95
PAY725013,ORD525013,2025-05-17 08:50:00,Credit Card,Success,37.25
PAY725014,ORD525014,2025-05-17 08:20:00,Credit Card,Success,168.73
PAY725015,ORD525015,2025-05-17 06:27:00,Gift Card,Success,190.76
PAY725016,ORD525016,2025-05-17 07:32:00,Debit Card,Success,169.98
PAY725017,ORD525017,2025-05-17 09:46:00,Gift Card,Success,33.13
PAY725018,ORD525018,2025-05-17 10:11:00,PayPal,Success,64.92
PAY725019,ORD525019,2025-05-17 08:15:00,PayPal,Success,84.99
PAY725020,ORD525020,2025-05-17 11:41:00,Gift Card,Success,73.92
PAY725021,ORD525021,2025-05-17 13:55:00,Buy Now Pay Later,Success,243.84
PAY725022,ORD525022,2025-05-17 11:26:00,Debit Card,Success,78.32
PAY725023,ORD525023,2025-05-17 13:38:00,Debit Card,Failed,595.31
PAY725024,ORD525024,2025-05-17 13:55:00,Credit Card,Success,407.01
PAY725025,ORD525025,2025-05-17 11:58:00,PayPal,Success,79.75
PAY725026,ORD525026,2025-05-17 10:59:00,Debit Card,Success,313.22
PAY725027,ORD525027,2025-05-17 11:49:00,Credit Card,Success,118.79
PAY725028,ORD525028,2025-05-17 14:17:00,Buy Now Pay Later,Failed,49.45
PAY725029,ORD525029,2025-05-17 18:34:00,Unknown,Refunded,108.0
PAY725030,ORD525030,2025-05-17 15:34:00,Debit Card,Success,259.1
PAY725031,ORD525031,2025-05-17 18:10:00,PayPal,Success,11.82
PAY725032,ORD525032,2025-05-17 14:45:00,Credit Card,Success,89.0
PAY725033,ORD525033,2025-05-17 17:51:00,Debit Card,Success,78.58
PAY725034,ORD525034,2025-05-17 22:08:00,Credit Card,Success,259.74
PAY725035,ORD525035,2025-05-17 21:13:00,Debit Card,Success,263.66
PAY725036,ORD525036,2025-05-17 22:37:00,Credit Card,Success,149.74
PAY725037,ORD525037,2025-05-17 22:34:00,Debit Card,Success,111.18
PAY725038,ORD525038,2025-05-17 23:40:00,Debit Card,Success,45.79
PAY725039,ORD525039,2025-05-18 03:35:00,Credit Card,Success,99.93
PAY725040,ORD525040,2025-05-18 01:47:00,Credit Card,Success,166.97
PAY725041,ORD525041,2025-05-18 00:15:00,PayPal,Refunded,84.99
PAY725042,ORD525042,2025-05-18 05:09:00,Credit Card,Success,304.68
PAY725043,ORD525043,2025-05-18 05:10:00,Credit Card,Success,54.57
PAY725044,ORD525044,2025-05-18 03:19:00,PayPal,Success,185.55
PAY725045,ORD525045,2025-05-18 07:47:00,Debit Card,Success,157.61
PAY725046,ORD525046,2025-05-18 07:24:00,Gift Card,Success,120.15
PAY725047,ORD525047,2025-05-18 09:32:00,Debit Card,Success,111.06
PAY725048,ORD525048,2025-05-18 06:40:00,Credit Card,Success,206.45
PAY725049,ORD525049,2025-05-18 08:10:00,PayPal,Success,73.26
PAY725050,ORD525050,2025-05-18 11:14:00,Gift Card,Success,19.35
PAY725051,ORD525051,2025-05-18 07:28:00,Buy Now Pay Later,Success,477.57
PAY725052,ORD525052,2025-05-18 14:15:00,Buy Now Pay Later,Success,129.55
PAY725053,ORD525053,2025-05-18 14:09:00,PayPal,Refunded,163.14
PAY725054,ORD525054,2025-05-18 15:39:00,Credit Card,Success,321.71
PAY725055,ORD525055,2025-05-18 16:05:00,Debit Card,Success,130.17
PAY725056,ORD525056,2025-05-18 16:39:00,Credit Card,Success,585.7
PAY725057,ORD525057,2025-05-18 18:08:00,Credit Card,Success,193.26
PAY725058,ORD525058,2025-05-18 18:20:00,Buy Now Pay Later,Success,57.11
PAY725059,ORD525059,2025-05-18 15:29:00,Credit Card,Success,142.59
PAY725060,ORD525060,2025-05-18 17:19:00,PayPal,Success,176.58
PAY725061,ORD525061,2025-05-18 18:23:00,Buy Now Pay Later,Success,56.98
PAY725062,ORD525062,2025-05-18 18:28:00,Unknown,Success,273.87
PAY725063,ORD525063,2025-05-18 18:58:00,PayPal,Success,154.29
PAY725064,ORD525064,2025-05-18 19:19:00,Buy Now Pay Later,Success,64.71
PAY725065,ORD525065,2025-05-18 18:44:00,Credit Card,Success,285.61
PAY725066,ORD525066,2025-05-18 18:58:00,Buy Now Pay Later,Success,169.98
PAY725067,ORD525067,2025-05-18 22:37:00,Buy Now Pay Later,Success,556.07
PAY725068,ORD525068,2025-05-19 00:54:00,PayPal,Success,156.64
PAY725069,ORD525069,2025-05-19 01:38:00,PayPal,Success,56.65
PAY725070,ORD525070,2025-05-18 22:22:00,PayPal,Success,276.7
PAY725071,ORD525071,2025-05-19 04:36:00,Credit Card,Success,301.8
PAY725072,ORD525072,2025-05-19 05:31:00,Buy Now Pay Later,Success,287.44
PAY725073,ORD525073,2025-05-19 03:59:00,Debit Card,Success,59.95
PAY725074,ORD525074,2025-05-19 03:32:00,Debit Card,Success,123.03
PAY725075,ORD525075,2025-05-19 08:10:00,PayPal,Success,280.54
PAY725076,ORD525076,2025-05-19 06:38:00,Debit Card,Failed,214.05
PAY725077,ORD525077,2025-05-19 04:55:00,PayPal,Success,178.0
PAY725078,ORD525078,2025-05-19 10:20:00,Buy Now Pay Later,Success,187.1
PAY725079,ORD525079,2025-05-19 06:53:00,Credit Card,Success,129.55
PAY725080,ORD525080,2025-05-19 08:48:00,Gift Card,Refunded,149.74
PAY725081,ORD525081,2025-05-19 14:07:00,PayPal,Refunded,89.0
PAY725082,ORD525082,2025-05-19 13:31:00,Credit Card,Success,65.69
PAY725083,ORD525083,2025-05-19 12:36:00,Credit Card,Success,157.0
PAY725084,ORD525084,2025-05-19 13:32:00,Debit Card,Success,70.03
PAY725085,ORD525085,2025-05-19 12:41:00,Credit Card,Failed,77.79
PAY725086,ORD525086,2025-05-19 17:42:00,Debit Card,Success,67.46
PAY725087,ORD525087,2025-05-19 14:27:00,Buy Now Pay Later,Refunded,33.29
PAY725088,ORD525088,2025-05-19 17:00:00,Credit Card,Success,303.91
PAY725089,ORD525089,2025-05-19 20:40:00,Debit Card,Success,143.39
PAY725090,ORD525090,2025-05-20 00:26:00,Credit Card,Success,129.55
PAY725091,ORD525091,2025-05-20 02:25:00,Credit Card,Success,17.5
PAY725092,ORD525092,2025-05-20 00:35:00,Debit Card,Success,114.86
PAY725093,ORD525093,2025-05-20 01:25:00,Buy Now Pay Later,Success,101.06
PAY725094,ORD525094,2025-05-20 02:47:00,Debit Card,Success,104.1
PAY725095,ORD525095,2025-05-20 01:34:00,Debit Card,Success,118.43
