customer_id,signup_date,gender,age,city,country,acquisition_channel,customer_segment
CUST104408,2024-11-08,Female,36,Houston,Usa,Affiliate,Mainstream
CUST100832,2023-05-10,Female,30,Denver,Usa,Social Media,Budget
CUST103079,2024-04-21,Male,22,Chicago,Usa,Email,Mainstream
CUST103462,2024-06-17,Male,26,Chicago,Usa,Paid Search,Premium
CUST105297,2025-04-05,Male,47,Austin,Usa,Paid Search,Mainstream
CUST106158,2025-08-16,Male,43,Nashville,Usa,Organic Search,Premium
CUST100054,2023-01-09,Female,28,Nashville,Usa,Email,Budget
CUST104064,2024-09-13,Female,43,Vancouver,Canada,Organic Search,Budget
CUST103451,2024-06-13,Other/Undisclosed,47,Vancouver,Canada,Direct,Mainstream
CUST101901,2023-10-19,Female,23,Miami,Usa,Paid Search,Mainstream
CUST101481,2023-08-11,Female,54,Chicago,Usa,Direct,Budget
CUST104873,2025-01-28,Female,43,Chicago,Usa,Direct,Mainstream
CUST104895,2025-02-02,Female,42,Dallas,Usa,Paid Search,Premium
CUST104150,2024-09-29,Male,43,Vancouver,Canada,Paid Search,Premium
CUST103335,2024-05-27,Female,27,Boston,Usa,Organic Search,Budget
CUST104926,2025-02-07,Male,40,Phoenix,Usa,Email,Mainstream
CUST100946,2023-05-26,Female,23,Dallas,Usa,Direct,Budget
CUST103293,2024-05-21,Male,30,Atlanta,Usa,Direct,Budget
CUST102161,2023-11-27,Female,35,Portland,Usa,Email,Mainstream
CUST106808,2025-11-30,Male,40,New York,Usa,Organic Search,Budget
CUST105083,2025-03-05,Female,64,Minneapolis,Usa,Social Media,Budget
CUST105954,2025-07-16,Female,20,Seattle,Usa,Social Media,Mainstream
CUST103057,2024-04-19,Female,37,Minneapolis,Usa,Email,Budget
CUST105490,2025-05-04,Male,35,Austin,Usa,Paid Search,Mainstream
CUST100768,2023-04-29,Male,30,Portland,Usa,Social Media,Mainstream
CUST106607,2025-10-27,Male,44,Unknown,Usa,Paid Search,Budget
CUST103495,2024-06-23,Male,51,Nashville,Usa,Affiliate,Budget
CUST100285,2023-02-16,Male,34,Chicago,Usa,Affiliate,Budget
CUST106951,2025-12-22,Male,47,Denver,Usa,Direct,Budget
CUST104524,2024-11-29,Female,25,Denver,Usa,Social Media,Premium
CUST106251,2025-09-03,Male,42,Atlanta,Usa,Paid Search,Mainstream
CUST102332,2023-12-22,Female,50,Unknown,Usa,Affiliate,Mainstream
CUST102717,2024-02-21,Male,19,Denver,Usa,Organic Search,Budget
CUST102079,2023-11-15,Male,38,Seattle,Usa,Paid Search,Budget
CUST103389,2024-06-04,Male,34,San Diego,Usa,Paid Search,Premium
CUST100722,2023-04-23,Female,36,San Diego,Usa,Paid Search,Budget
CUST100951,2023-05-27,Other/Undisclosed,44,Portland,Usa,Email,Mainstream
CUST106127,2025-08-12,Female,43,Boston,Usa,Organic Search,Premium
CUST102262,2023-12-12,Male,43,Vancouver,Canada,Social Media,Mainstream
CUST100989,2023-06-01,Female,43,Calgary,Canada,Paid Search,Mainstream
CUST103212,2024-05-09,Female,19,Houston,Usa,Paid Search,Mainstream
CUST101759,2023-09-27,Female,40,Portland,Usa,Social Media,Budget
CUST105774,2025-06-19,Male,36,Seattle,Usa,Direct,Mainstream
CUST104422,2024-11-10,Male,24,Minneapolis,Usa,Organic Search,Budget
CUST105479,2025-05-02,Male,31,Unknown,Usa,Social Media,Mainstream
CUST101724,2023-09-23,Female,52,New York,Usa,Organic Search,Mainstream
CUST105182,2025-03-20,Male,45,Chicago,Usa,Social Media,Premium
CUST100341,2023-02-25,Male,40,New York,Usa,Organic Search,Premium
CUST103701,2024-07-25,Female,36,San Diego,Usa,Organic Search,Premium
CUST104243,2024-10-14,Male,25,Austin,Usa,Referral,Mainstream
CUST100688,2023-04-19,Female,46,Montreal,Canada,Email,Mainstream
CUST103432,2024-06-10,Male,27,Phoenix,Usa,Social Media,Mainstream
CUST105203,2025-03-23,Female,29,New York,Usa,Paid Search,Mainstream
CUST104944,2025-02-11,Male,51,Austin,Usa,Paid Search,Budget
CUST100966,2023-05-29,Female,18,New York,Usa,Affiliate,Premium
CUST106636,2025-11-02,Male,54,Unknown,Usa,Social Media,Mainstream
CUST106353,2025-09-23,Female,33,Calgary,Canada,Organic Search,Budget
CUST102203,2023-12-03,Male,32,Denver,Usa,Organic Search,Budget
CUST102713,2024-02-21,Male,34,Portland,Usa,Social Media,Budget
CUST104757,2025-01-08,Female,53,Dallas,Usa,Direct,Budget
CUST105098,2025-03-07,Female,27,Houston,Usa,Paid Search,Mainstream
CUST106253,2025-09-03,Female,35,Austin,Usa,Email,Premium
CUST106431,2025-10-05,Male,53,Nashville,Usa,Organic Search,Budget
CUST105280,2025-04-02,Male,25,Miami,Usa,Email,Mainstream
CUST103572,2024-07-04,Female,36,Seattle,Usa,Referral,Budget
CUST104805,2025-01-16,Female,26,Chicago,Usa,Social Media,Premium
CUST105299,2025-04-05,Female,42,Boston,Usa,Paid Search,Budget
CUST101990,2023-11-04,Female,46,Vancouver,Canada,Organic Search,Mainstream
CUST104120,2024-09-24,Female,18,Minneapolis,Usa,Direct,Budget
CUST104759,2025-01-08,Male,47,Los Angeles,Usa,Paid Search,Mainstream
CUST105768,2025-06-18,Male,36,Toronto,Canada,Social Media,Mainstream
CUST105298,2025-04-05,Female,39,Los Angeles,Usa,Email,Budget
CUST106142,2025-08-14,Male,28,New York,Usa,Social Media,Mainstream
CUST104971,2025-02-15,Male,55,Austin,Usa,Organic Search,Mainstream
CUST106660,2025-11-06,Female,39,Houston,Usa,Organic Search,Budget
CUST105034,2025-02-25,Male,31,Minneapolis,Usa,Organic Search,Premium
CUST103600,2024-07-08,Female,21,Seattle,Usa,Organic Search,Mainstream
CUST106416,2025-10-03,Male,18,Miami,Usa,Paid Search,Premium
CUST105796,2025-06-23,Female,35,Nashville,Usa,Organic Search,Mainstream
CUST100385,2023-03-04,Female,26,San Diego,Usa,Social Media,Budget
CUST106133,2025-08-13,Female,43,Calgary,Canada,Social Media,Mainstream
CUST106418,2025-10-03,Female,26,Portland,Usa,Paid Search,Premium
CUST100536,2023-03-27,Female,36,San Diego,Usa,Organic Search,Budget
CUST106557,2025-10-21,Female,44,Houston,Usa,Referral,Premium
CUST105032,2025-02-25,Female,49,Dallas,Usa,Direct,Mainstream
CUST104212,2024-10-09,Female,57,Calgary,Canada,Organic Search,Mainstream
CUST103507,2024-06-25,Female,44,Los Angeles,Usa,Organic Search,Budget
CUST100201,2023-02-03,Female,36,Calgary,Canada,Email,Premium
CUST101332,2023-07-22,Male,75,Dallas,Usa,Organic Search,Mainstream
CUST103502,2024-06-24,Male,42,Portland,Usa,Paid Search,Mainstream
CUST102708,2024-02-20,Female,27,Atlanta,Usa,Organic Search,Budget
CUST105031,2025-02-25,Female,18,Houston,Usa,Paid Search,Premium
CUST104662,2024-12-22,Female,50,Toronto,Canada,Paid Search,Budget
CUST104021,2024-09-08,Female,20,Houston,Usa,Social Media,Premium
CUST101854,2023-10-11,Male,23,Miami,Usa,Affiliate,Mainstream
CUST106282,2025-09-09,Male,19,New York,Usa,Social Media,Mainstream
CUST102872,2024-03-18,Other/Undisclosed,35,Toronto,Canada,Paid Search,Mainstream
CUST103030,2024-04-13,Female,46,Chicago,Usa,Direct,Mainstream
CUST101205,2023-07-02,Female,36,Miami,Usa,Affiliate,Budget
CUST101645,2023-09-11,Male,61,Los Angeles,Usa,Email,Budget
CUST103417,2024-06-07,Male,59,Seattle,Usa,Social Media,Mainstream
CUST103476,2024-06-20,Male,49,Minneapolis,Usa,Direct,Premium
CUST105918,2025-07-11,Female,36,Seattle,Usa,Paid Search,Budget
CUST102861,2024-03-17,Male,26,Los Angeles,Usa,Direct,Mainstream
CUST101792,2023-10-01,Male,37,Portland,Usa,Email,Budget
CUST105526,2025-05-09,Male,48,Toronto,Canada,Direct,Mainstream
CUST103797,2024-08-05,Female,41,Nashville,Usa,Email,Budget
CUST103368,2024-06-01,Male,35,Denver,Usa,Paid Search,Budget
CUST103367,2024-05-31,Female,45,Portland,Usa,Social Media,Budget
CUST103533,2024-06-28,Female,18,Atlanta,Usa,Social Media,Mainstream
CUST106165,2025-08-18,Male,39,Houston,Usa,Paid Search,Mainstream
CUST105109,2025-03-09,Female,28,Phoenix,Usa,Affiliate,Budget
CUST103449,2024-06-12,Male,27,Nashville,Usa,Paid Search,Mainstream
CUST100603,2023-04-08,Female,38,Vancouver,Canada,Social Media,Mainstream
CUST103056,2024-04-18,Male,35,Austin,Usa,Organic Search,Premium
CUST106117,2025-08-09,Female,33,Minneapolis,Usa,Direct,Mainstream
CUST100126,2023-01-23,Male,35,Los Angeles,Usa,Social Media,Mainstream
CUST103876,2024-08-16,Female,52,Portland,Usa,Email,Premium
CUST102935,2024-03-29,Female,35,Austin,Usa,Organic Search,Premium
CUST105443,2025-04-26,Male,35,Minneapolis,Usa,Direct,Premium
CUST104451,2024-11-17,Male,25,Toronto,Canada,Referral,Budget
CUST103531,2024-06-28,Female,40,San Diego,Usa,Affiliate,Budget
CUST102730,2024-02-24,Male,37,Denver,Usa,Paid Search,Mainstream
CUST100827,2023-05-10,Male,39,Los Angeles,Usa,Paid Search,Mainstream
CUST101639,2023-09-10,Male,30,San Diego,Usa,Paid Search,Mainstream
CUST100984,2023-06-01,Male,20,Nashville,Usa,Organic Search,Mainstream
CUST103281,2024-05-20,Female,31,San Diego,Usa,Paid Search,Mainstream
CUST106992,2025-12-29,Male,36,New York,Usa,Paid Search,Budget
CUST102188,2023-12-01,Male,21,San Diego,Usa,Direct,Budget
CUST106475,2025-10-11,Female,18,Vancouver,Canada,Paid Search,Mainstream
CUST102443,2024-01-06,Male,47,Phoenix,Usa,Social Media,Budget
CUST100362,2023-02-28,Male,39,Portland,Usa,Email,Budget
CUST102349,2023-12-24,Male,39,Nashville,Usa,Email,Mainstream
CUST100345,2023-02-25,Female,38,Boston,Usa,Paid Search,Premium
CUST100814,2023-05-07,Female,31,San Diego,Usa,Direct,Premium
CUST104807,2025-01-16,Male,44,Denver,Usa,Paid Search,Budget
CUST103205,2024-05-08,Female,53,New York,Usa,Email,Mainstream
CUST105840,2025-06-28,Female,50,Toronto,Canada,Paid Search,Premium
CUST106738,2025-11-19,Female,34,Phoenix,Usa,Social Media,Budget
CUST103325,2024-05-26,Female,23,San Diego,Usa,Social Media,Budget
CUST104106,2024-09-21,Male,29,Minneapolis,Usa,Organic Search,Premium
CUST106288,2025-09-10,Female,42,Denver,Usa,Organic Search,Budget
CUST102116,2023-11-21,Female,29,Unknown,Usa,Referral,Mainstream
CUST101834,2023-10-09,Female,36,Atlanta,Usa,Affiliate,Mainstream
CUST100793,2023-05-03,Male,20,Minneapolis,Usa,Email,Premium
CUST106960,2025-12-24,Other/Undisclosed,39,New York,Usa,Paid Search,Budget
CUST102674,2024-02-15,Female,29,Minneapolis,Usa,Organic Search,Mainstream
CUST100094,2023-01-16,Female,18,Chicago,Usa,Organic Search,Budget
CUST104225,2024-10-11,Female,27,Portland,Usa,Organic Search,Premium
CUST103756,2024-07-31,Female,39,Dallas,Usa,Social Media,Budget
CUST102891,2024-03-23,Male,29,Los Angeles,Usa,Referral,Premium
CUST102371,2023-12-28,Female,45,Minneapolis,Usa,Email,Mainstream
CUST105824,2025-06-26,Female,51,Portland,Usa,Paid Search,Mainstream
CUST106228,2025-08-29,Male,30,New York,Usa,Email,Budget
CUST103228,2024-05-11,Male,46,Atlanta,Usa,Organic Search,Budget
CUST106266,2025-09-05,Female,33,Portland,Usa,Paid Search,Mainstream
CUST102853,2024-03-16,Female,26,New York,Usa,Affiliate,Budget
CUST106506,2025-10-15,Female,44,Austin,Usa,Referral,Premium
CUST102912,2024-03-25,Female,53,Calgary,Canada,Paid Search,Mainstream
CUST101865,2023-10-13,Male,40,Chicago,Usa,Affiliate,Budget
CUST105754,2025-06-16,Male,31,Portland,Usa,Affiliate,Mainstream
CUST104612,2024-12-15,Male,43,Boston,Usa,Email,Budget
CUST101857,2023-10-11,Female,39,Chicago,Usa,Paid Search,Budget
CUST102645,2024-02-10,Male,44,Minneapolis,Usa,Social Media,Budget
CUST102243,2023-12-10,Male,45,Miami,Usa,Organic Search,Mainstream
CUST105373,2025-04-15,Male,52,Miami,Usa,Direct,Mainstream
CUST102336,2023-12-23,Male,24,Los Angeles,Usa,Direct,Budget
CUST100950,2023-05-26,Male,44,Portland,Usa,Direct,Premium
CUST103068,2024-04-20,Male,35,Phoenix,Usa,Social Media,Mainstream
CUST101120,2023-06-20,Female,46,Seattle,Usa,Paid Search,Premium
CUST102597,2024-02-03,Female,40,Los Angeles,Usa,Direct,Premium
CUST102204,2023-12-03,Female,27,Chicago,Usa,Paid Search,Mainstream
CUST100419,2023-03-08,Female,37,New York,Usa,Paid Search,Budget
CUST100922,2023-05-22,Male,33,Unknown,Canada,Paid Search,Mainstream
CUST101254,2023-07-10,Male,50,Miami,Usa,Organic Search,Mainstream
CUST100477,2023-03-17,Female,55,Dallas,Usa,Organic Search,Mainstream
CUST102035,2023-11-10,Male,49,New York,Usa,Social Media,Mainstream
CUST106471,2025-10-10,Female,38,Houston,Usa,Social Media,Premium
CUST105788,2025-06-21,Female,30,Dallas,Usa,Referral,Premium
CUST105742,2025-06-13,Female,18,Miami,Usa,Paid Search,Premium
CUST105567,2025-05-16,Male,41,Denver,Usa,Organic Search,Budget
CUST101202,2023-07-01,Female,25,Austin,Usa,Email,Mainstream
CUST102626,2024-02-08,Female,36,Austin,Usa,Organic Search,Budget
CUST105765,2025-06-17,Male,19,Atlanta,Usa,Organic Search,Budget
CUST106767,2025-11-24,Female,26,Atlanta,Usa,Paid Search,Premium
CUST101970,2023-10-30,Male,31,Toronto,Canada,Direct,Budget
CUST103110,2024-04-25,Male,37,Montreal,Canada,Organic Search,Budget
CUST104018,2024-09-08,Female,41,Chicago,Usa,Social Media,Premium
CUST102151,2023-11-26,Female,28,Calgary,Canada,Organic Search,Premium
CUST103687,2024-07-23,Female,21,Boston,Usa,Referral,Mainstream
CUST104916,2025-02-05,Male,35,Calgary,Canada,Organic Search,Premium
CUST101997,2023-11-04,Female,26,Minneapolis,Usa,Email,Mainstream
CUST104033,2024-09-09,Female,38,Atlanta,Usa,Paid Search,Budget
CUST106895,2025-12-15,Female,42,Seattle,Usa,Social Media,Mainstream
CUST103054,2024-04-18,Female,35,Vancouver,Canada,Affiliate,Budget
CUST101248,2023-07-10,Male,36,Calgary,Canada,Organic Search,Budget
CUST102192,2023-12-02,Female,22,Portland,Usa,Referral,Mainstream
CUST102712,2024-02-21,Female,18,San Diego,Usa,Referral,Mainstream
CUST100992,2023-06-02,Other/Undisclosed,36,Nashville,Usa,Email,Budget
CUST102190,2023-12-01,Female,37,Boston,Usa,Direct,Premium
CUST104670,2024-12-23,Other/Undisclosed,32,Seattle,Usa,Social Media,Budget
CUST105142,2025-03-14,Female,18,Nashville,Usa,Email,Premium
CUST103762,2024-08-01,Female,36,Boston,Usa,Paid Search,Premium
CUST103597,2024-07-07,Female,40,Houston,Usa,Social Media,Premium
CUST104711,2025-01-01,Other/Undisclosed,31,Seattle,Usa,Email,Mainstream
CUST101318,2023-07-20,Female,38,Miami,Usa,Organic Search,Premium
CUST101863,2023-10-13,Male,40,Chicago,Usa,Referral,Budget
CUST102343,2023-12-24,Male,54,Miami,Usa,Direct,Mainstream
CUST102449,2024-01-07,Male,58,Dallas,Usa,Affiliate,Premium
CUST102136,2023-11-24,Female,32,Nashville,Usa,Social Media,Mainstream
CUST101065,2023-06-13,Male,36,Chicago,Usa,Paid Search,Budget
CUST105868,2025-07-03,Male,45,Seattle,Usa,Paid Search,Mainstream
CUST106977,2025-12-27,Female,50,San Diego,Usa,Paid Search,Mainstream
CUST104227,2024-10-11,Female,45,New York,Usa,Affiliate,Premium
CUST102621,2024-02-06,Female,53,Minneapolis,Usa,Email,Mainstream
CUST100077,2023-01-12,Female,37,Seattle,Usa,Organic Search,Mainstream
CUST102898,2024-03-24,Female,43,Portland,Usa,Organic Search,Mainstream
CUST104820,2025-01-18,Female,52,Vancouver,Canada,Organic Search,Mainstream
CUST101314,2023-07-19,Female,40,Nashville,Usa,Email,Premium
CUST106136,2025-08-13,Male,32,Atlanta,Usa,Paid Search,Budget
CUST100872,2023-05-16,Female,27,Los Angeles,Usa,Paid Search,Mainstream
CUST103850,2024-08-13,Female,40,Austin,Usa,Direct,Budget
CUST105468,2025-04-30,Male,22,Boston,Usa,Social Media,Budget
CUST106722,2025-11-17,Male,25,Phoenix,Usa,Referral,Premium
CUST102965,2024-04-01,Male,44,Portland,Usa,Organic Search,Mainstream
CUST103391,2024-06-04,Female,19,Boston,Usa,Paid Search,Budget
CUST105415,2025-04-22,Female,22,Miami,Usa,Direct,Mainstream
CUST102560,2024-01-24,Male,28,Vancouver,Canada,Social Media,Mainstream
CUST106886,2025-12-14,Male,46,Chicago,Usa,Social Media,Mainstream
CUST102635,2024-02-09,Female,29,Atlanta,Usa,Organic Search,Mainstream
CUST105256,2025-03-30,Female,49,Miami,Usa,Email,Budget
CUST103530,2024-06-28,Female,38,Atlanta,Usa,Organic Search,Budget
CUST100375,2023-03-02,Female,33,Nashville,Usa,Direct,Mainstream
CUST101908,2023-10-20,Female,29,Miami,Usa,Email,Mainstream
CUST104429,2024-11-11,Male,30,Boston,Usa,Social Media,Mainstream
CUST106082,2025-08-03,Female,27,Houston,Usa,Direct,Premium
CUST106145,2025-08-15,Female,26,Portland,Usa,Direct,Mainstream
CUST104027,2024-09-08,Male,30,Phoenix,Usa,Email,Budget
CUST101604,2023-09-03,Male,40,Minneapolis,Usa,Affiliate,Premium
CUST101118,2023-06-19,Female,18,Miami,Usa,Paid Search,Mainstream
CUST103677,2024-07-22,Other/Undisclosed,34,New York,Usa,Email,Mainstream
CUST103490,2024-06-22,Female,40,Houston,Usa,Paid Search,Mainstream
CUST106837,2025-12-05,Male,31,Denver,Usa,Organic Search,Budget
CUST102958,2024-03-31,Female,47,Phoenix,Usa,Social Media,Mainstream
CUST101994,2023-11-04,Male,26,Seattle,Usa,Organic Search,Mainstream
CUST106972,2025-12-26,Male,47,Denver,Usa,Paid Search,Mainstream
CUST106110,2025-08-08,Male,42,New York,Usa,Affiliate,Mainstream
CUST102376,2023-12-28,Male,59,Los Angeles,Usa,Affiliate,Premium
CUST106437,2025-10-06,Female,21,New York,Usa,Organic Search,Premium
CUST101342,2023-07-24,Female,35,Los Angeles,Usa,Paid Search,Budget
CUST100320,2023-02-21,Male,41,Phoenix,Usa,Paid Search,Budget
CUST101619,2023-09-06,Female,19,Minneapolis,Usa,Email,Mainstream
CUST103713,2024-07-26,Male,24,Boston,Usa,Social Media,Mainstream
CUST106434,2025-10-06,Male,49,New York,Usa,Social Media,Budget
CUST102060,2023-11-13,Male,33,Seattle,Usa,Social Media,Budget
CUST102219,2023-12-05,Female,25,Minneapolis,Usa,Email,Mainstream
CUST101673,2023-09-15,Female,43,Miami,Usa,Direct,Premium
CUST100260,2023-02-12,Other/Undisclosed,39,Miami,Usa,Organic Search,Mainstream
CUST106204,2025-08-24,Female,18,Seattle,Usa,Affiliate,Premium
CUST102039,2023-11-10,Female,28,Minneapolis,Usa,Direct,Premium
CUST104785,2025-01-12,Female,18,Dallas,Usa,Referral,Mainstream
CUST100901,2023-05-20,Male,60,Los Angeles,Usa,Paid Search,Mainstream
CUST103744,2024-07-30,Female,47,Miami,Usa,Social Media,Premium
CUST102026,2023-11-08,Female,55,Montreal,Canada,Paid Search,Premium
CUST104234,2024-10-12,Male,54,Boston,Usa,Paid Search,Mainstream
CUST101917,2023-10-22,Male,24,Seattle,Usa,Email,Mainstream
CUST101828,2023-10-07,Female,33,New York,Usa,Social Media,Budget
CUST101573,2023-08-29,Female,41,Houston,Usa,Email,Mainstream
CUST104415,2024-11-09,Other/Undisclosed,25,Portland,Usa,Organic Search,Mainstream
CUST104749,2025-01-07,Female,40,Los Angeles,Usa,Direct,Budget
CUST106166,2025-08-19,Other/Undisclosed,39,Houston,Usa,Affiliate,Budget
CUST104654,2024-12-21,Male,36,Nashville,Usa,Direct,Budget
CUST104208,2024-10-08,Female,36,Phoenix,Usa,Paid Search,Budget
CUST104627,2024-12-17,Male,18,Houston,Usa,Organic Search,Mainstream
CUST100224,2023-02-07,Male,39,Portland,Usa,Paid Search,Mainstream
CUST100723,2023-04-23,Female,42,Atlanta,Usa,Paid Search,Budget
CUST106304,2025-09-13,Female,18,Denver,Usa,Email,Mainstream
CUST101141,2023-06-23,Female,25,Dallas,Usa,Social Media,Mainstream
CUST105529,2025-05-10,Female,35,San Diego,Usa,Social Media,Mainstream
CUST105764,2025-06-17,Female,29,Minneapolis,Usa,Referral,Budget
CUST105554,2025-05-14,Male,40,Calgary,Canada,Referral,Budget
CUST106858,2025-12-09,Male,21,Toronto,Canada,Organic Search,Mainstream
CUST102762,2024-03-02,Female,36,Unknown,Usa,Direct,Mainstream
CUST100846,2023-05-12,Male,36,Houston,Usa,Paid Search,Premium
CUST104289,2024-10-22,Female,44,Dallas,Usa,Paid Search,Premium
CUST105560,2025-05-15,Male,37,Toronto,Canada,Paid Search,Mainstream
CUST105042,2025-02-27,Female,48,Minneapolis,Usa,Organic Search,Mainstream
CUST102551,2024-01-22,Female,45,Nashville,Usa,Referral,Mainstream
CUST105725,2025-06-10,Male,43,Boston,Usa,Social Media,Budget
CUST102928,2024-03-28,Female,30,Denver,Usa,Social Media,Mainstream
CUST100117,2023-01-20,Female,60,Austin,Usa,Paid Search,Budget
CUST100645,2023-04-13,Female,27,Houston,Usa,Email,Mainstream
CUST100003,2023-01-01,Male,20,Dallas,Usa,Direct,Mainstream
CUST104170,2024-10-03,Other/Undisclosed,27,Portland,Usa,Referral,Budget
CUST105851,2025-06-30,Female,60,Boston,Usa,Social Media,Premium
CUST100467,2023-03-15,Female,27,Calgary,Canada,Affiliate,Premium
CUST100005,2023-01-02,Male,35,Dallas,Usa,Organic Search,Budget
CUST105342,2025-04-12,Female,32,Minneapolis,Usa,Referral,Mainstream
CUST100919,2023-05-22,Female,36,New York,Usa,Affiliate,Budget
CUST102595,2024-02-02,Female,37,Seattle,Usa,Paid Search,Mainstream
CUST104324,2024-10-28,Other/Undisclosed,35,Seattle,Usa,Organic Search,Mainstream
CUST101063,2023-06-13,Male,18,New York,Usa,Organic Search,Mainstream
CUST102590,2024-01-31,Female,44,Austin,Usa,Social Media,Budget
CUST100242,2023-02-09,Male,18,Toronto,Canada,Affiliate,Budget
CUST106118,2025-08-09,Male,32,Vancouver,Canada,Paid Search,Budget
CUST101160,2023-06-26,Male,26,Boston,Usa,Paid Search,Mainstream
CUST102870,2024-03-18,Male,31,Dallas,Usa,Organic Search,Mainstream
CUST103735,2024-07-29,Male,31,San Diego,Usa,Social Media,Premium
CUST106428,2025-10-05,Male,43,Seattle,Usa,Paid Search,Mainstream
CUST102397,2023-12-30,Male,42,San Diego,Usa,Paid Search,Premium
CUST103517,2024-06-26,Female,29,San Diego,Usa,Paid Search,Mainstream
CUST103421,2024-06-08,Male,37,Nashville,Usa,Organic Search,Mainstream
CUST102563,2024-01-25,Female,18,Chicago,Usa,Paid Search,Budget
CUST105622,2025-05-24,Male,18,Miami,Usa,Paid Search,Mainstream
CUST101605,2023-09-04,Female,37,New York,Usa,Email,Mainstream
CUST106780,2025-11-27,Male,21,Nashville,Usa,Direct,Premium
CUST102324,2023-12-21,Female,48,Portland,Usa,Email,Mainstream
CUST102709,2024-02-20,Male,45,Atlanta,Usa,Social Media,Budget
CUST106173,2025-08-19,Female,22,Toronto,Canada,Social Media,Mainstream
CUST101312,2023-07-18,Female,44,Denver,Usa,Social Media,Mainstream
CUST103448,2024-06-12,Male,59,Calgary,Canada,Referral,Budget
CUST103812,2024-08-07,Female,36,Los Angeles,Usa,Affiliate,Budget
CUST106536,2025-10-18,Male,26,Denver,Usa,Organic Search,Mainstream
